id,cocktail_id,drink_id,quantity
4335,1442,0,50 ml
4336,1442,13,10 ml
4337,1443,0,30 ml
4338,1443,14,15 ml
4339,1443,5,15 ml
4340,1444,0,30 ml
4341,1444,2,15 ml
4342,1444,15,15 ml
4343,1445,0,30 ml
4344,1445,1,90 ml
4345,1446,0,45 ml
4346,1446,2,15 ml
4347,1446,3,Full up (90ml)
4348,1447,0,30 ml
4349,1447,4,15 ml
4350,1447,5,15 ml
4351,1447,6,1 tsp.
4352,1448,0,45 ml
4353,1448,7,20 ml
4354,1448,8,Full up (90ml)
4355,1449,0,60 ml
4356,1449,9,1 dash
4357,1450,0,45 ml
4358,1450,5,15 ml
4359,1450,10,1 tsp.
4360,1450,11,1 個
4361,1450,12,2 tsp.
4362,1451,0,45 ml
4363,1451,13,15 ml
4364,1452,0,50 ml
4365,1452,13,10 ml
4366,1453,0,30 ml
4367,1453,14,15 ml
4368,1453,5,15 ml
4369,1454,0,30 ml
4370,1454,2,15 ml
4371,1454,15,15 ml
4372,1455,0,30 ml
4373,1455,1,90 ml
4374,1456,0,45 ml
4375,1456,2,15 ml
4376,1456,3,Full up (90ml)
4377,1457,0,30 ml
4378,1457,4,15 ml
4379,1457,5,15 ml
4380,1457,6,1 tsp.
4381,1458,0,45 ml
4382,1458,7,20 ml
4383,1458,8,Full up (90ml)
4384,1459,0,60 ml
4385,1459,9,1 dash
4386,1460,0,45 ml
4387,1460,5,15 ml
4388,1460,10,1 tsp.
4389,1460,11,1 個
4390,1460,12,2 tsp.
4391,1461,0,45 ml
4392,1461,13,15 ml
4393,1462,0,50 ml
4394,1462,13,10 ml
4395,1463,0,30 ml
4396,1463,14,15 ml
4397,1463,5,15 ml
4398,1464,0,30 ml
4399,1464,2,15 ml
4400,1464,15,15 ml
4401,1465,0,30 ml
4402,1465,1,90 ml
4403,1466,0,45 ml
4404,1466,2,15 ml
4405,1466,3,Full up (90ml)
4406,1467,0,30 ml
4407,1467,4,15 ml
4408,1467,5,15 ml
4409,1467,6,1 tsp.
4410,1468,0,45 ml
4411,1468,7,20 ml
4412,1468,8,Full up (90ml)
4413,1469,0,60 ml
4414,1469,9,1 dash
4415,1470,0,45 ml
4416,1470,5,15 ml
4417,1470,10,1 tsp.
4418,1470,11,1 個
4419,1470,12,2 tsp.
4420,1471,0,45 ml
4421,1471,13,15 ml
4422,1472,0,50 ml
4423,1472,13,10 ml
4424,1473,0,30 ml
4425,1473,14,15 ml
4426,1473,5,15 ml
4427,1474,0,30 ml
4428,1474,2,15 ml
4429,1474,15,15 ml
4430,1475,0,30 ml
4431,1475,1,90 ml
4432,1476,0,45 ml
4433,1476,2,15 ml
4434,1476,3,Full up (90ml)
4435,1477,0,30 ml
4436,1477,4,15 ml
4437,1477,5,15 ml
4438,1477,6,1 tsp.
4439,1478,0,45 ml
4440,1478,7,20 ml
4441,1478,8,Full up (90ml)
4442,1479,0,60 ml
4443,1479,9,1 dash
4444,1480,0,45 ml
4445,1480,5,15 ml
4446,1480,10,1 tsp.
4447,1480,11,1 個
4448,1480,12,2 tsp.
4449,1481,0,45 ml
4450,1481,13,15 ml
4451,1482,0,50 ml
4452,1482,13,10 ml
4453,1483,0,30 ml
4454,1483,14,15 ml
4455,1483,5,15 ml
4456,1484,0,30 ml
4457,1484,2,15 ml
4458,1484,15,15 ml
4459,1485,0,30 ml
4460,1485,1,90 ml
4461,1486,0,45 ml
4462,1486,2,15 ml
4463,1486,3,Full up (90ml)
4464,1487,0,30 ml
4465,1487,4,15 ml
4466,1487,5,15 ml
4467,1487,6,1 tsp.
4468,1488,0,45 ml
4469,1488,7,20 ml
4470,1488,8,Full up (90ml)
4471,1489,0,60 ml
4472,1489,9,1 dash
4473,1490,0,45 ml
4474,1490,5,15 ml
4475,1490,10,1 tsp.
4476,1490,11,1 個
4477,1490,12,2 tsp.
4478,1491,0,45 ml
4479,1491,13,15 ml
4480,1492,0,50 ml
4481,1492,13,10 ml
4482,1493,0,30 ml
4483,1493,14,15 ml
4484,1493,5,15 ml
4485,1494,0,30 ml
4486,1494,2,15 ml
4487,1494,15,15 ml
4488,1495,0,30 ml
4489,1495,1,90 ml
4490,1496,0,45 ml
4491,1496,2,15 ml
4492,1496,3,Full up (90ml)
4493,1497,0,30 ml
4494,1497,4,15 ml
4495,1497,5,15 ml
4496,1497,6,1 tsp.
4497,1498,0,45 ml
4498,1498,7,20 ml
4499,1498,8,Full up (90ml)
4500,1499,0,60 ml
4501,1499,9,1 dash
4502,1500,0,45 ml
4503,1500,5,15 ml
4504,1500,10,1 tsp.
4505,1500,11,1 個
4506,1500,12,2 tsp.
4507,1501,0,45 ml
4508,1501,13,15 ml
4509,1502,0,50 ml
4510,1502,13,10 ml
4511,1503,0,30 ml
4512,1503,14,15 ml
4513,1503,5,15 ml
4514,1504,0,30 ml
4515,1504,2,15 ml
4516,1504,15,15 ml
4517,1505,0,30 ml
4518,1505,1,90 ml
4519,1506,0,45 ml
4520,1506,2,15 ml
4521,1506,3,Full up (90ml)
4522,1507,0,30 ml
4523,1507,4,15 ml
4524,1507,5,15 ml
4525,1507,6,1 tsp.
4526,1508,0,45 ml
4527,1508,7,20 ml
4528,1508,8,Full up (90ml)
4529,1509,0,60 ml
4530,1509,9,1 dash
4531,1510,0,45 ml
4532,1510,5,15 ml
4533,1510,10,1 tsp.
4534,1510,11,1 個
4535,1510,12,2 tsp.
4536,1511,0,45 ml
4537,1511,13,15 ml
4538,1512,0,50 ml
4539,1512,13,10 ml
4540,1513,0,30 ml
4541,1513,14,15 ml
4542,1513,5,15 ml
4543,1514,0,30 ml
4544,1514,2,15 ml
4545,1514,15,15 ml
4546,1515,0,30 ml
4547,1515,1,90 ml
4548,1516,0,45 ml
4549,1516,2,15 ml
4550,1516,3,Full up (90ml)
4551,1517,0,30 ml
4552,1517,4,15 ml
4553,1517,5,15 ml
4554,1517,6,1 tsp.
4555,1518,0,45 ml
4556,1518,7,20 ml
4557,1518,8,Full up (90ml)
4558,1519,0,60 ml
4559,1519,9,1 dash
4560,1520,0,45 ml
4561,1520,5,15 ml
4562,1520,10,1 tsp.
4563,1520,11,1 個
4564,1520,12,2 tsp.
4565,1521,0,45 ml
4566,1521,13,15 ml
4567,1522,0,50 ml
4568,1522,13,10 ml
4569,1523,0,30 ml
4570,1523,14,15 ml
4571,1523,5,15 ml
4572,1524,0,30 ml
4573,1524,2,15 ml
4574,1524,15,15 ml
4575,1525,0,30 ml
4576,1525,1,90 ml
4577,1526,0,45 ml
4578,1526,2,15 ml
4579,1526,3,Full up (90ml)
4580,1527,0,30 ml
4581,1527,4,15 ml
4582,1527,5,15 ml
4583,1527,6,1 tsp.
4584,1528,0,45 ml
4585,1528,7,20 ml
4586,1528,8,Full up (90ml)
4587,1529,0,60 ml
4588,1529,9,1 dash
4589,1530,0,45 ml
4590,1530,5,15 ml
4591,1530,10,1 tsp.
4592,1530,11,1 個
4593,1530,12,2 tsp.
4594,1531,0,45 ml
4595,1531,13,15 ml
4596,1532,0,50 ml
4597,1532,13,10 ml
4598,1533,0,30 ml
4599,1533,14,15 ml
4600,1533,5,15 ml
4601,1534,0,30 ml
4602,1534,2,15 ml
4603,1534,15,15 ml
4604,1535,0,30 ml
4605,1535,1,90 ml
4606,1536,0,45 ml
4607,1536,2,15 ml
4608,1536,3,Full up (90ml)
4609,1537,0,30 ml
4610,1537,4,15 ml
4611,1537,5,15 ml
4612,1537,6,1 tsp.
4613,1538,0,45 ml
4614,1538,7,20 ml
4615,1538,8,Full up (90ml)
4616,1539,0,60 ml
4617,1539,9,1 dash
4618,1540,0,45 ml
4619,1540,5,15 ml
4620,1540,10,1 tsp.
4621,1540,11,1 個
4622,1540,12,2 tsp.
4623,1541,0,45 ml
4624,1541,13,15 ml
4625,1542,0,50 ml
4626,1542,13,10 ml
4627,1543,0,30 ml
4628,1543,14,15 ml
4629,1543,5,15 ml
4630,1544,0,30 ml
4631,1544,2,15 ml
4632,1544,15,15 ml
4633,1545,0,30 ml
4634,1545,1,90 ml
4635,1546,0,45 ml
4636,1546,2,15 ml
4637,1546,3,Full up (90ml)
4638,1547,0,30 ml
4639,1547,4,15 ml
4640,1547,5,15 ml
4641,1547,6,1 tsp.
4642,1548,0,45 ml
4643,1548,7,20 ml
4644,1548,8,Full up (90ml)
4645,1549,0,60 ml
4646,1549,9,1 dash
4647,1550,0,45 ml
4648,1550,5,15 ml
4649,1550,10,1 tsp.
4650,1550,11,1 個
4651,1550,12,2 tsp.
4652,1551,0,45 ml
4653,1551,13,15 ml
4654,1552,0,50 ml
4655,1552,13,10 ml
4656,1553,0,30 ml
4657,1553,14,15 ml
4658,1553,5,15 ml
4659,1554,0,30 ml
4660,1554,2,15 ml
4661,1554,15,15 ml
4662,1555,0,30 ml
4663,1555,1,90 ml
4664,1556,0,45 ml
4665,1556,2,15 ml
4666,1556,3,Full up (90ml)
4667,1557,0,30 ml
4668,1557,4,15 ml
4669,1557,5,15 ml
4670,1557,6,1 tsp.
4671,1558,0,45 ml
4672,1558,7,20 ml
4673,1558,8,Full up (90ml)
4674,1559,0,60 ml
4675,1559,9,1 dash
4676,1560,0,45 ml
4677,1560,5,15 ml
4678,1560,10,1 tsp.
4679,1560,11,1 個
4680,1560,12,2 tsp.
4681,1561,0,45 ml
4682,1561,13,15 ml
4683,1562,0,50 ml
4684,1562,13,10 ml
4685,1563,0,30 ml
4686,1563,14,15 ml
4687,1563,5,15 ml
4688,1564,0,30 ml
4689,1564,2,15 ml
4690,1564,15,15 ml
4691,1565,0,30 ml
4692,1565,1,90 ml
4693,1566,0,45 ml
4694,1566,2,15 ml
4695,1566,3,Full up (90ml)
4696,1567,0,30 ml
4697,1567,4,15 ml
4698,1567,5,15 ml
4699,1567,6,1 tsp.
4700,1568,0,45 ml
4701,1568,7,20 ml
4702,1568,8,Full up (90ml)
4703,1569,0,60 ml
4704,1569,9,1 dash
4705,1570,0,45 ml
4706,1570,5,15 ml
4707,1570,10,1 tsp.
4708,1570,11,1 個
4709,1570,12,2 tsp.
4710,1571,0,45 ml
4711,1571,13,15 ml
4712,1572,0,50 ml
4713,1572,13,10 ml
4714,1573,0,30 ml
4715,1573,14,15 ml
4716,1573,5,15 ml
4717,1574,0,30 ml
4718,1574,2,15 ml
4719,1574,15,15 ml
4720,1575,0,30 ml
4721,1575,1,90 ml
4722,1576,0,45 ml
4723,1576,2,15 ml
4724,1576,3,Full up (90ml)
4725,1577,0,30 ml
4726,1577,4,15 ml
4727,1577,5,15 ml
4728,1577,6,1 tsp.
4729,1578,0,45 ml
4730,1578,7,20 ml
4731,1578,8,Full up (90ml)
4732,1579,0,60 ml
4733,1579,9,1 dash
4734,1580,0,45 ml
4735,1580,5,15 ml
4736,1580,10,1 tsp.
4737,1580,11,1 個
4738,1580,12,2 tsp.
4739,1581,0,45 ml
4740,1581,13,15 ml
4741,1582,0,50 ml
4742,1582,13,10 ml
4743,1583,0,30 ml
4744,1583,14,15 ml
4745,1583,5,15 ml
4746,1584,0,30 ml
4747,1584,2,15 ml
4748,1584,15,15 ml
4749,1585,0,30 ml
4750,1585,1,90 ml
4751,1586,0,45 ml
4752,1586,2,15 ml
4753,1586,3,Full up (90ml)
4754,1587,0,30 ml
4755,1587,4,15 ml
4756,1587,5,15 ml
4757,1587,6,1 tsp.
4758,1588,0,45 ml
4759,1588,7,20 ml
4760,1588,8,Full up (90ml)
4761,1589,0,60 ml
4762,1589,9,1 dash
4763,1590,0,45 ml
4764,1590,5,15 ml
4765,1590,10,1 tsp.
4766,1590,11,1 個
4767,1590,12,2 tsp.
4768,1591,0,45 ml
4769,1591,13,15 ml
4770,1592,0,50 ml
4771,1592,13,10 ml
4772,1593,0,30 ml
4773,1593,14,15 ml
4774,1593,5,15 ml
4775,1594,0,30 ml
4776,1594,2,15 ml
4777,1594,15,15 ml
4778,1595,0,30 ml
4779,1595,1,90 ml
4780,1596,0,45 ml
4781,1596,2,15 ml
4782,1596,3,Full up (90ml)
4783,1597,0,30 ml
4784,1597,4,15 ml
4785,1597,5,15 ml
4786,1597,6,1 tsp.
4787,1598,0,45 ml
4788,1598,7,20 ml
4789,1598,8,Full up (90ml)
4790,1599,0,60 ml
4791,1599,9,1 dash
4792,1600,0,45 ml
4793,1600,5,15 ml
4794,1600,10,1 tsp.
4795,1600,11,1 個
4796,1600,12,2 tsp.
4797,1601,0,45 ml
4798,1601,13,15 ml
4799,1602,0,50 ml
4800,1602,13,10 ml
4801,1603,0,30 ml
4802,1603,14,15 ml
4803,1603,5,15 ml
4804,1604,0,30 ml
4805,1604,2,15 ml
4806,1604,15,15 ml
4807,1605,0,30 ml
4808,1605,1,90 ml
4809,1606,0,45 ml
4810,1606,2,15 ml
4811,1606,3,Full up (90ml)
4812,1607,0,30 ml
4813,1607,4,15 ml
4814,1607,5,15 ml
4815,1607,6,1 tsp.
4816,1608,0,45 ml
4817,1608,7,20 ml
4818,1608,8,Full up (90ml)
4819,1609,0,60 ml
4820,1609,9,1 dash
4821,1610,0,45 ml
4822,1610,5,15 ml
4823,1610,10,1 tsp.
4824,1610,11,1 個
4825,1610,12,2 tsp.
4826,1611,0,45 ml
4827,1611,13,15 ml
4828,1612,0,50 ml
4829,1612,13,10 ml
4830,1613,0,30 ml
4831,1613,14,15 ml
4832,1613,5,15 ml
4833,1614,0,30 ml
4834,1614,2,15 ml
4835,1614,15,15 ml
4836,1615,0,30 ml
4837,1615,1,90 ml
4838,1616,0,45 ml
4839,1616,2,15 ml
4840,1616,3,Full up (90ml)
4841,1617,0,30 ml
4842,1617,4,15 ml
4843,1617,5,15 ml
4844,1617,6,1 tsp.
4845,1618,0,45 ml
4846,1618,7,20 ml
4847,1618,8,Full up (90ml)
4848,1619,0,60 ml
4849,1619,9,1 dash
4850,1620,0,45 ml
4851,1620,5,15 ml
4852,1620,10,1 tsp.
4853,1620,11,1 個
4854,1620,12,2 tsp.
4855,1621,0,45 ml
4856,1621,13,15 ml
4857,1622,0,50 ml
4858,1622,13,10 ml
4859,1623,0,30 ml
4860,1623,14,15 ml
4861,1623,5,15 ml
4862,1624,0,30 ml
4863,1624,2,15 ml
4864,1624,15,15 ml
4865,1625,0,30 ml
4866,1625,1,90 ml
4867,1626,0,45 ml
4868,1626,2,15 ml
4869,1626,3,Full up (90ml)
4870,1627,0,30 ml
4871,1627,4,15 ml
4872,1627,5,15 ml
4873,1627,6,1 tsp.
4874,1628,0,45 ml
4875,1628,7,20 ml
4876,1628,8,Full up (90ml)
4877,1629,0,60 ml
4878,1629,9,1 dash
4879,1630,0,45 ml
4880,1630,5,15 ml
4881,1630,10,1 tsp.
4882,1630,11,1 個
4883,1630,12,2 tsp.
4884,1631,0,45 ml
4885,1631,13,15 ml
4886,1632,0,50 ml
4887,1632,13,10 ml
4888,1633,0,30 ml
4889,1633,14,15 ml
4890,1633,5,15 ml
4891,1634,0,30 ml
4892,1634,2,15 ml
4893,1634,15,15 ml
4894,1635,0,30 ml
4895,1635,1,90 ml
4896,1636,0,45 ml
4897,1636,2,15 ml
4898,1636,3,Full up (90ml)
4899,1637,0,30 ml
4900,1637,4,15 ml
4901,1637,5,15 ml
4902,1637,6,1 tsp.
4903,1638,0,45 ml
4904,1638,7,20 ml
4905,1638,8,Full up (90ml)
4906,1639,0,60 ml
4907,1639,9,1 dash
4908,1640,0,45 ml
4909,1640,5,15 ml
4910,1640,10,1 tsp.
4911,1640,11,1 個
4912,1640,12,2 tsp.
4913,1641,0,45 ml
4914,1641,13,15 ml
4915,1642,0,50 ml
4916,1642,13,10 ml
4917,1643,0,30 ml
4918,1643,14,15 ml
4919,1643,5,15 ml
4920,1644,0,30 ml
4921,1644,2,15 ml
4922,1644,15,15 ml
4923,1645,0,30 ml
4924,1645,1,90 ml
4925,1646,0,45 ml
4926,1646,2,15 ml
4927,1646,3,Full up (90ml)
4928,1647,0,30 ml
4929,1647,4,15 ml
4930,1647,5,15 ml
4931,1647,6,1 tsp.
4932,1648,0,45 ml
4933,1648,7,20 ml
4934,1648,8,Full up (90ml)
4935,1649,0,60 ml
4936,1649,9,1 dash
4937,1650,0,45 ml
4938,1650,5,15 ml
4939,1650,10,1 tsp.
4940,1650,11,1 個
4941,1650,12,2 tsp.
4942,1651,0,45 ml
4943,1651,13,15 ml
4944,1652,0,50 ml
4945,1652,13,10 ml
4946,1653,0,30 ml
4947,1653,14,15 ml
4948,1653,5,15 ml
4949,1654,0,30 ml
4950,1654,2,15 ml
4951,1654,15,15 ml
4952,1655,0,30 ml
4953,1655,1,90 ml
4954,1656,0,45 ml
4955,1656,2,15 ml
4956,1656,3,Full up (90ml)
4957,1657,0,30 ml
4958,1657,4,15 ml
4959,1657,5,15 ml
4960,1657,6,1 tsp.
4961,1658,0,45 ml
4962,1658,7,20 ml
4963,1658,8,Full up (90ml)
4964,1659,0,60 ml
4965,1659,9,1 dash
4966,1660,0,45 ml
4967,1660,5,15 ml
4968,1660,10,1 tsp.
4969,1660,11,1 個
4970,1660,12,2 tsp.
4971,1661,0,45 ml
4972,1661,13,15 ml
4973,1662,0,50 ml
4974,1662,13,10 ml
4975,1663,0,30 ml
4976,1663,14,15 ml
4977,1663,5,15 ml
4978,1664,0,30 ml
4979,1664,2,15 ml
4980,1664,15,15 ml
4981,1665,0,30 ml
4982,1665,1,90 ml
4983,1666,0,45 ml
4984,1666,2,15 ml
4985,1666,3,Full up (90ml)
4986,1667,0,30 ml
4987,1667,4,15 ml
4988,1667,5,15 ml
4989,1667,6,1 tsp.
4990,1668,0,45 ml
4991,1668,7,20 ml
4992,1668,8,Full up (90ml)
4993,1669,0,60 ml
4994,1669,9,1 dash
4995,1670,0,45 ml
4996,1670,5,15 ml
4997,1670,10,1 tsp.
4998,1670,11,1 個
4999,1670,12,2 tsp.
5000,1671,0,45 ml
5001,1671,13,15 ml
5002,1672,0,50 ml
5003,1672,13,10 ml
5004,1673,0,30 ml
5005,1673,14,15 ml
5006,1673,5,15 ml
5007,1674,0,30 ml
5008,1674,2,15 ml
5009,1674,15,15 ml
5010,1675,0,30 ml
5011,1675,1,90 ml
5012,1676,0,45 ml
5013,1676,2,15 ml
5014,1676,3,Full up (90ml)
5015,1677,0,30 ml
5016,1677,4,15 ml
5017,1677,5,15 ml
5018,1677,6,1 tsp.
5019,1678,0,45 ml
5020,1678,7,20 ml
5021,1678,8,Full up (90ml)
5022,1679,0,60 ml
5023,1679,9,1 dash
5024,1680,0,45 ml
5025,1680,5,15 ml
5026,1680,10,1 tsp.
5027,1680,11,1 個
5028,1680,12,2 tsp.
5029,1681,0,45 ml
5030,1681,13,15 ml
5031,1682,0,50 ml
5032,1682,13,10 ml
5033,1683,0,30 ml
5034,1683,14,15 ml
5035,1683,5,15 ml
5036,1684,0,30 ml
5037,1684,2,15 ml
5038,1684,15,15 ml
5039,1685,0,30 ml
5040,1685,1,90 ml
5041,1686,0,45 ml
5042,1686,2,15 ml
5043,1686,3,Full up (90ml)
5044,1687,0,30 ml
5045,1687,4,15 ml
5046,1687,5,15 ml
5047,1687,6,1 tsp.
5048,1688,0,45 ml
5049,1688,7,20 ml
5050,1688,8,Full up (90ml)
5051,1689,0,60 ml
5052,1689,9,1 dash
5053,1690,0,45 ml
5054,1690,5,15 ml
5055,1690,10,1 tsp.
5056,1690,11,1 個
5057,1690,12,2 tsp.
5058,1691,0,45 ml
5059,1691,13,15 ml
5060,1692,0,50 ml
5061,1692,13,10 ml
5062,1693,0,30 ml
5063,1693,14,15 ml
5064,1693,5,15 ml
5065,1694,0,30 ml
5066,1694,2,15 ml
5067,1694,15,15 ml
5068,1695,0,30 ml
5069,1695,1,90 ml
5070,1696,0,45 ml
5071,1696,2,15 ml
5072,1696,3,Full up (90ml)
5073,1697,0,30 ml
5074,1697,4,15 ml
5075,1697,5,15 ml
5076,1697,6,1 tsp.
5077,1698,0,45 ml
5078,1698,7,20 ml
5079,1698,8,Full up (90ml)
5080,1699,0,60 ml
5081,1699,9,1 dash
5082,1700,0,45 ml
5083,1700,5,15 ml
5084,1700,10,1 tsp.
5085,1700,11,1 個
5086,1700,12,2 tsp.
5087,1701,0,45 ml
5088,1701,13,15 ml
5089,1702,0,50 ml
5090,1702,13,10 ml
5091,1703,0,30 ml
5092,1703,14,15 ml
5093,1703,5,15 ml
5094,1704,0,30 ml
5095,1704,2,15 ml
5096,1704,15,15 ml
5097,1705,0,30 ml
5098,1705,1,90 ml
5099,1706,0,45 ml
5100,1706,2,15 ml
5101,1706,3,Full up (90ml)
5102,1707,0,30 ml
5103,1707,4,15 ml
5104,1707,5,15 ml
5105,1707,6,1 tsp.
5106,1708,0,45 ml
5107,1708,7,20 ml
5108,1708,8,Full up (90ml)
5109,1709,0,60 ml
5110,1709,9,1 dash
5111,1710,0,45 ml
5112,1710,5,15 ml
5113,1710,10,1 tsp.
5114,1710,11,1 個
5115,1710,12,2 tsp.
5116,1711,0,45 ml
5117,1711,13,15 ml
5118,1712,0,50 ml
5119,1712,13,10 ml
5120,1713,0,30 ml
5121,1713,14,15 ml
5122,1713,5,15 ml
5123,1714,0,30 ml
5124,1714,2,15 ml
5125,1714,15,15 ml
5126,1715,0,30 ml
5127,1715,1,90 ml
5128,1716,0,45 ml
5129,1716,2,15 ml
5130,1716,3,Full up (90ml)
5131,1717,0,30 ml
5132,1717,4,15 ml
5133,1717,5,15 ml
5134,1717,6,1 tsp.
5135,1718,0,45 ml
5136,1718,7,20 ml
5137,1718,8,Full up (90ml)
5138,1719,0,60 ml
5139,1719,9,1 dash
5140,1720,0,45 ml
5141,1720,5,15 ml
5142,1720,10,1 tsp.
5143,1720,11,1 個
5144,1720,12,2 tsp.
5145,1721,0,45 ml
5146,1721,13,15 ml
5147,1722,0,50 ml
5148,1722,13,10 ml
5149,1723,0,30 ml
5150,1723,14,15 ml
5151,1723,5,15 ml
5152,1724,0,30 ml
5153,1724,2,15 ml
5154,1724,15,15 ml
5155,1725,0,30 ml
5156,1725,1,90 ml
5157,1726,0,45 ml
5158,1726,2,15 ml
5159,1726,3,Full up (90ml)
5160,1727,0,30 ml
5161,1727,4,15 ml
5162,1727,5,15 ml
5163,1727,6,1 tsp.
5164,1728,0,45 ml
5165,1728,7,20 ml
5166,1728,8,Full up (90ml)
5167,1729,0,60 ml
5168,1729,9,1 dash
5169,1730,0,45 ml
5170,1730,5,15 ml
5171,1730,10,1 tsp.
5172,1730,11,1 個
5173,1730,12,2 tsp.
5174,1731,0,45 ml
5175,1731,13,15 ml
5176,1732,0,50 ml
5177,1732,13,10 ml
5178,1733,0,30 ml
5179,1733,14,15 ml
5180,1733,5,15 ml
5181,1734,0,30 ml
5182,1734,2,15 ml
5183,1734,15,15 ml
5184,1735,0,30 ml
5185,1735,1,90 ml
5186,1736,0,45 ml
5187,1736,2,15 ml
5188,1736,3,Full up (90ml)
5189,1737,0,30 ml
5190,1737,4,15 ml
5191,1737,5,15 ml
5192,1737,6,1 tsp.
5193,1738,0,45 ml
5194,1738,7,20 ml
5195,1738,8,Full up (90ml)
5196,1739,0,60 ml
5197,1739,9,1 dash
5198,1740,0,45 ml
5199,1740,5,15 ml
5200,1740,10,1 tsp.
5201,1740,11,1 個
5202,1740,12,2 tsp.
5203,1741,0,45 ml
5204,1741,13,15 ml
5205,1742,0,50 ml
5206,1742,13,10 ml
5207,1743,0,30 ml
5208,1743,14,15 ml
5209,1743,5,15 ml
5210,1744,0,30 ml
5211,1744,2,15 ml
5212,1744,15,15 ml
5213,1745,0,30 ml
5214,1745,1,90 ml
5215,1746,0,45 ml
5216,1746,2,15 ml
5217,1746,3,Full up (90ml)
5218,1747,0,30 ml
5219,1747,4,15 ml
5220,1747,5,15 ml
5221,1747,6,1 tsp.
5222,1748,0,45 ml
5223,1748,7,20 ml
5224,1748,8,Full up (90ml)
5225,1749,0,60 ml
5226,1749,9,1 dash
5227,1750,0,45 ml
5228,1750,5,15 ml
5229,1750,10,1 tsp.
5230,1750,11,1 個
5231,1750,12,2 tsp.
5232,1751,0,45 ml
5233,1751,13,15 ml
5234,1752,0,50 ml
5235,1752,13,10 ml
5236,1753,0,30 ml
5237,1753,14,15 ml
5238,1753,5,15 ml
5239,1754,0,30 ml
5240,1754,2,15 ml
5241,1754,15,15 ml
5242,1755,0,30 ml
5243,1755,1,90 ml
5244,1756,0,45 ml
5245,1756,2,15 ml
5246,1756,3,Full up (90ml)
5247,1757,0,30 ml
5248,1757,4,15 ml
5249,1757,5,15 ml
5250,1757,6,1 tsp.
5251,1758,0,45 ml
5252,1758,7,20 ml
5253,1758,8,Full up (90ml)
5254,1759,0,60 ml
5255,1759,9,1 dash
5256,1760,0,45 ml
5257,1760,5,15 ml
5258,1760,10,1 tsp.
5259,1760,11,1 個
5260,1760,12,2 tsp.
5261,1761,0,45 ml
5262,1761,13,15 ml
5263,1762,0,50 ml
5264,1762,13,10 ml
5265,1763,0,30 ml
5266,1763,14,15 ml
5267,1763,5,15 ml
5268,1764,0,30 ml
5269,1764,2,15 ml
5270,1764,15,15 ml
5271,1765,0,30 ml
5272,1765,1,90 ml
5273,1766,0,45 ml
5274,1766,2,15 ml
5275,1766,3,Full up (90ml)
5276,1767,0,30 ml
5277,1767,4,15 ml
5278,1767,5,15 ml
5279,1767,6,1 tsp.
5280,1768,0,45 ml
5281,1768,7,20 ml
5282,1768,8,Full up (90ml)
5283,1769,0,60 ml
5284,1769,9,1 dash
5285,1770,0,45 ml
5286,1770,5,15 ml
5287,1770,10,1 tsp.
5288,1770,11,1 個
5289,1770,12,2 tsp.
5290,1771,0,45 ml
5291,1771,13,15 ml
5292,1772,0,50 ml
5293,1772,13,10 ml
5294,1773,0,30 ml
5295,1773,14,15 ml
5296,1773,5,15 ml
5297,1774,0,30 ml
5298,1774,2,15 ml
5299,1774,15,15 ml
5300,1775,0,30 ml
5301,1775,1,90 ml
5302,1776,0,45 ml
5303,1776,2,15 ml
5304,1776,3,Full up (90ml)
5305,1777,0,30 ml
5306,1777,4,15 ml
5307,1777,5,15 ml
5308,1777,6,1 tsp.
5309,1778,0,45 ml
5310,1778,7,20 ml
5311,1778,8,Full up (90ml)
5312,1779,0,60 ml
5313,1779,9,1 dash
5314,1780,0,45 ml
5315,1780,5,15 ml
5316,1780,10,1 tsp.
5317,1780,11,1 個
5318,1780,12,2 tsp.
5319,1781,0,45 ml
5320,1781,13,15 ml
5321,1782,0,50 ml
5322,1782,13,10 ml
5323,1783,0,30 ml
5324,1783,14,15 ml
5325,1783,5,15 ml
5326,1784,0,30 ml
5327,1784,2,15 ml
5328,1784,15,15 ml
5329,1785,0,30 ml
5330,1785,1,90 ml
5331,1786,0,45 ml
5332,1786,2,15 ml
5333,1786,3,Full up (90ml)
5334,1787,0,30 ml
5335,1787,4,15 ml
5336,1787,5,15 ml
5337,1787,6,1 tsp.
5338,1788,0,45 ml
5339,1788,7,20 ml
5340,1788,8,Full up (90ml)
5341,1789,0,60 ml
5342,1789,9,1 dash
5343,1790,0,45 ml
5344,1790,5,15 ml
5345,1790,10,1 tsp.
5346,1790,11,1 個
5347,1790,12,2 tsp.
5348,1791,0,45 ml
5349,1791,13,15 ml
5350,1792,0,50 ml
5351,1792,13,10 ml
5352,1793,0,30 ml
5353,1793,14,15 ml
5354,1793,5,15 ml
5355,1794,0,30 ml
5356,1794,2,15 ml
5357,1794,15,15 ml
5358,1795,0,30 ml
5359,1795,1,90 ml
5360,1796,0,45 ml
5361,1796,2,15 ml
5362,1796,3,Full up (90ml)
5363,1797,0,30 ml
5364,1797,4,15 ml
5365,1797,5,15 ml
5366,1797,6,1 tsp.
5367,1798,0,45 ml
5368,1798,7,20 ml
5369,1798,8,Full up (90ml)
5370,1799,0,60 ml
5371,1799,9,1 dash
5372,1800,0,45 ml
5373,1800,5,15 ml
